text,label,emotion
No me sentí tan esperanzado ayer nuestro pequeño número de mis infantiles mal comportamiento durante el servicio y el difícil ritmo apresurado del día anterior y después me dejó deshilachado y vulnerable,1,alegria
"Respeto sus sentimientos y es desafortunado que no pueda devolverlos, pero siento que está tratando de arrastrarse cada vez más por el título de novio como en",0,tristeza
en Suecia,4,miedo
Me siento como un explorador en mi propia vida Fotografía de mujer radiante A Href Http Lightsync,1,alegria
Me siento terrible por eso,0,tristeza
Me siento tranquilo y siento un placer secreto al sentirme enterrado en mi bolsillo,1,alegria
"No soy sorprendente ni bueno en la fotografía, pero me apasiona",2,amor
Espero que todos se sientan festivos y se mantengan calientes.,1,alegria
Me siento tan grosero que pensé mientras marcaba mi casa,3,ira
Simplemente no tengo ganas de tener padres angustiados que respiran por mi cuello,4,miedo
"Creo que hará una experiencia en general más agradable, lea una mejor accesibilidad WiFi, mejores instalaciones de acondicionamiento físico y solo una mejor calidad de vida general, pero no puedo sacudir la sensación de que todavía no estoy haciendo algo que apoye al guerrero del",1,alegria
"He usado antes y huele un poco floral, que no es mi taza de té, sin embargo, se siente encantadora y hace que mi cara se sienta suave y suave como se ha pulido",2,amor
"Estoy frente a un lienzo en blanco, me siento tranquilo y concentrado",1,alegria
Realmente siento que me perjudicaron como paciente,3,ira
Empiezo a sentir un dolor opaco en mi lado izquierdo,0,tristeza
"Estoy empezando a sentirme aislado en el lugar de trabajo, pero no atribuyo la culpa a nadie ni a nada",0,tristeza
"Me siento virtuoso, me arreglaré con un té o hobnob rico, pero si el dinero y las calorías no son objeto, tiene que ser un K",1,alegria
Debo decir que siento que me puse a comprar el iPhone S porque vi los anuncios sobre lo genial que era Siri,1,alegria
"Me sentí bien cuando llegamos allí, pero después de un rato comencé a sentirme muy divertido",5,sorpresa
He pasado un tiempo con todavía no puedo hacer una buena conversación y sentirme incómodo,0,tristeza
"Miré a mi dulce chico Hudson, sabía que esta era mi vocación y que su espíritu me necesitaba en todo momento, incluso cuando estoy frustrado y me siento indefenso y perdido como madre.",0,tristeza
"Hago algunas de esas grietas por el antiguo sistema de no dormir y volverse loco, pero no tengo la energía y no tengo esa sensación porque me parece que he dedicado mi vida a trabajar y piratear sistemas y follar con números para las personas.",2,amor
Me siento más ansioso que en bastante tiempo de hecho,4,miedo
Me siento muuuuuuuuuuuuuuuuuuuuuuuuuuuuucho,0,tristeza
Me siento estresado cansado desgastado fuera de forma o descuidado,0,tristeza
He estado luchando mucho últimamente por sentirme inadecuado y sin éxito según los estándares de Societys mientras veo a mis compañeros asistir a graduarse de la universidad y encontrar trabajos que los cumplan,0,tristeza
Apenas siento que tienen ningún factor sorpresa hasta que vi cuán aturdido estaba Liv en todo el concepto.,5,sorpresa
También me siento arrepentido por la sensación de euforia que sentí después de sacarlos,0,tristeza
He estado postergando sobre la entrada de cumpleaños de la publicación y ahora que está muy allá del hecho de que se siente algo poco importante incluso mencionar,0,tristeza
No tengo idea de por qué esta región en particular parece carecer de una carniola externa visiblemente necesaria y también me siento algo molesto por esta posible evidencia de falta de espíritu suburbano.,3,ira
Proclamo haber perdido un poco de mi cordura y me siento tan inestable,4,miedo
Me siento más vulnerable que otras personas,4,miedo
Tengo de mí mismo ahora que me siento bastante parecido a mí mismo,1,alegria
Siento que hay demasiadas páginas demasiadas descripciones de estrellas demasiados personajes secundarios,2,amor
Ahora siento que quiero ser el asaltante que una vez fui una parte vital e importante de un equipo de compañeros.,1,alegria
"Lo veo, él me hace sentir tan hermoso",1,alegria
Todavía lo extraño y me siento bastante lloroso hoy,0,tristeza
"Empiezo a sentir que estoy superando la muerte de mi amado gato Timmy y cuando me acostumbro a la idea de ver a mi madre tal vez dos veces un año de ahora en adelante y cuando empiezo a planificar mi futrue y Happy Timea Ahead, empiezo a hacerte de nuevo así de nuevo.",2,amor
Siento que estoy con ampatuan y unirme a las fuerzas de Hell Bitchy Human que solo quiere es difundir su peor olor en este mundo.,3,ira
Me siento un poco sintiéndome inseguro e inquieto en mi propia piel,4,miedo
Puedo sentir el estrés infeliz,0,tristeza
"Llegué a casa un día y descubrí que mi hermana había tomado prestado mi auto y había tenido un accidente con él, todo mi parachoques delantero fue destruida",3,ira
Veo esas formas que no he hecho todavía me siento muy agitado,3,ira
Siento que necesito enfatizar eso porque estaba muy impresionado con el color de la misma.,5,sorpresa
Me siento como una perra egoísta por sentirme así cuando innumerables personas empobrecidas sufren seguramente cien pliegues más de lo que soy,3,ira
"Normalmente asocio con un entrenamiento duro que se mueve de un lado a otro en la cama se ha vuelto más difícil, mi sueño está bastante interrumpido e incómodo en general, aunque mucho mejor con la ayuda de un Benadryl y hay momentos en los que siento que nunca podría volver a se",1,alegria
Me siento más resuelto que nunca de perseverar con el uso de tecnología basada en la web para aprender a pesar de los problemas de errores y frustraciones.,1,alegria
Me siento sobre la luna cuando el tipo que me gustó comenzó una clase CBC Leer más href http jazzyboy,2,amor
Tengo ganas de pintar esta noche y simplemente ser creativo,1,alegria
Estoy en la pista de escritura me siento contento y en paz,1,alegria
"Me siento inquieto en mi habitación, pero nuestra sala de estar es muy agradable para mí",1,alegria
Me siento un poco solo,0,tristeza
Desearía tener la sensación pronto porque ahora me doy cuenta de lo solo que cuando no tengo la sensación es como tan no deseado incluso cuando no lo estoy,0,tristeza
Me siento resentido e irritable,3,ira
Alguna vez he estado y me siento mentalmente más tranquilo y equilibrado,1,alegria
"Entonces dije que no sé lo que crees que es el día más importante que has vivido, pero quiero compartir con ustedes lo que siento el día más importante de tu vida es",1,alegria
"Fui fumador durante años y renuncié hace semanas justo después de terminar tu libro y no puedo creer lo libre que siento que sabía que tenía que dejar de fumar, pero estaba aterrorizado de mi vida sin cigarrillos.",4,miedo
Yo también me siento muy fuera de lugar,1,alegria
Me siento un poco sombrío en general y no estoy completamente seguro de por qué,0,tristeza
Quiero más que nada es que mis hijos se sientan amados a salvo y cuidados,2,amor
Durante las conferencias,1,alegria
"No sentí ninguna conexión emocional real, esto no era tanto una historia impulsada por el personaje",0,tristeza
"Sé que está triste por leer, pero permite que otras mujeres que se sientan solas al respecto",0,tristeza
Me siento tan arrepentido por cosas que no puedo recordar porque estaba tan borracho,0,tristeza
"Definitivamente me he sentido bajo la semana pasada porque he estado enfermo desde BFD, pero estoy decidido a recuperar mi salud",0,tristeza
Hago que él no puede estar sintiéndose amenazado y mirando por encima del hombro,4,miedo
"Tengo muchos días en los que me siento desesperado hoy, la luz al final de mi camino de ladrillo amarillo brillaba un poco más brillante.",0,tristeza
Me siento un poco raro al comparar este gran número antiguo con lo joven inseguro inseguro juguetón tonto me siento por dentro,4,miedo
"Digo que su indefenso el teléfono murmuró el amo, amo que su sentimiento siempre se siente muy dulce, siempre me siento por tenerlo conmigo, nada que una persona emprendiera sin importar dónde haya un él.",2,amor
Siento que tengo mucho amor para dar y me encantaría darle mi leal apoyo a esa persona también.,2,amor
Soy de piel clara y siento que esto le da un resaltado encantador en la piel pálida sin parecer solo una masa de brillo.,2,amor
"Podría caminar a un ritmo lento, navegar cada stand todo el tiempo que quisiera y entrar y salir de las tiendas en Main Street sin sentirse apresurado",3,ira
"Describo esto, es tan maravilloso que puedo cerrar los ojos y recordar la sensación fresca en mi boca con una rica cremosidad pero ligereza",1,alegria
Siento que estoy demasiado distraído para hacerlo bien en mi múltiple de peso,3,ira
Puedo sentir el frío del invierno,3,ira
"No me siento demasiado inspirado, ya que no ha dejado de llover en al menos una semana aquí, ¿cómo se ve el sol de nuevo?",1,alegria
"Siempre me siento tan halagado cuando otro blogger increíble me pide que comparta un poco de mundo en su blog, así que aquí va",5,sorpresa
Me siento indefenso para hacer una diferencia real,0,tristeza
Supongo que me siento insatisfecho últimamente porque he eliminado que mi myspace hizo un Facebook y luego lo eliminé todo en cuestión de horas,3,ira
Siento que estoy siendo generoso con esa declaración,1,alegria
Me siento muy apático,0,tristeza
"No estoy completamente hastiado y amargado, sé que hay personas como yo que se preocupan por los sentimientos de los demás y son amables y considerados.",2,amor
No puedo dejar de sentirme encantado conmigo mismo,1,alegria
Me siento absolutamente encantador ahora con una taza de té verde caliente al lado del teclado,2,amor
"Soy, no puedo evitar sentirme escéptico sobre todo",4,miedo
"Siento que estoy siendo violento es decir que no, no voy a aceptar eso y aquí están las consecuencias",3,ira
Siento que era el que tenía un año incómodo y algunos días realmente me siento como un adulto,0,tristeza
Estoy tratando de no sentirme tan abrumado con todo lo que estoy tratando de dar pequeños pasos.,5,sorpresa
"No estoy de acuerdo con Hirsi Ali en asuntos de políticas y estoy de acuerdo con mucho de lo que Ingrid escribe por el contrario, pero después de haber crecido en un país por el que siento poco amor y con la cultura de la que no identifico en lo menos que no puedo ayudar a simpat",2,amor
"Estoy profundamente en una hoja de cálculo de presupuesto, siento que estoy en algún lugar donde no hago mi trabajo más creativo.",1,alegria
"Veo que tengo vistas de página y supongo que de ellos son en realidad yo, así que me siento realmente popular y ese fue un sarcasmo total",1,alegria
"Me pongo en la cama y me siento agradecido de haber logrado pasar un día más, pero luego tengo que levantarme y hacerlo de nuevo.",1,alegria
"Sé que se supone que esto debe ser divertido, pero no puedo ayudar, pero sentir lástima por el pobre chico",0,tristeza
Me siento envenenado y torturado por esta habitación,4,miedo
Me siento un poco golpeado esta semana y no estoy seguro de por qué,0,tristeza
"Me siento completamente humillado, pero no dejaré que eso se interponga en el camino",0,tristeza
Cuando tenía unos seis años,4,miedo
Siento que esta cosa vil melancólica roer más profundo en espíritu,3,ira
"Me siento bastante llorón, ¿puedes deshacerte de ellos y ella lo hizo?",0,tristeza
