text,label,emotion
He aprendido a apagar todas mis emociones cada vez más y a menudo me siento completamente en blanco mientras mi madre llora continuamente por mis tendencias suicidas.,0,tristeza
Soy excelente para quejarme porque la sociedad moderna está orientada a hacer que la gente se sienta inadecuada.,0,tristeza
Me gustaría saber por qué los administradores de la Universidad de Duke consideran que es aceptable readmitir a Collin Finnerty.,1,alegria
Siento un cansancio doloroso que llega hasta mi núcleo,0,tristeza
Me asusto cuando siento que soy rechazado o no querido,0,tristeza
me siento rebelde un poco molesto enojado enjaulado,3,ira
Estaba tratando de ser su amigo para que no se sintiera rechazado por mí.,0,tristeza
Simpatizo con esta persona pero también me siento un poco escéptico. El tema es la pérdida porque todos pierden.,4,miedo
"Conozco muy bien a Lloyd, vive en mi calle y una vez me invitó a salir. Me pregunto cómo me sentiría si lo hubiera aceptado.",2,amor
Finalmente salí sintiéndome juzgado y ridiculizado porque soy inteligente.,1,alegria
"No me sentí entusiasmado al jugarlo, así fue como supe que era hora de deshacerme de los tacones altos y dar por terminado el día.",1,alegria
Espero tener un gran año. Me siento muy optimista después de un período muy duro pero ocupado.,1,alegria
En general me siento insatisfecho y perdido.,3,ira
Me siento bastante molesto con el panel y es hora de darte una receta para estas delicias que antes se consideraban indignas.,3,ira
Me sentí bastante impresionado conmigo mismo por tomarme solo ocho meses para terminar la letra de una canción emo bastante simple pero suficientemente torturada.,5,sorpresa
me siento más inteligente y fuerte,1,alegria
Me siento odiado por ayudar a prevenir la homosexualidad.,0,tristeza
Me siento muy orgulloso de mí mismo img alt emoticones de cabeza de cebolla src http www,1,alegria
"Me siento más mierda, emocional e impotente.",0,tristeza
Me siento afortunado ancho estilo li borde px estilo de lista margen exterior px px,1,alegria
"Llegué a casa anoche de una subasta de caridad. Más sobre eso en otra ocasión, chico, sintiéndome bastante engreído.",1,alegria
Me siento un poco aburrido verbalmente mientras escucho por octava vez Nueve objetos de deseo de Suzanne Vegas.,0,tristeza
Me siento tan raro criticando este juego como me siento raro alabandolo,4,miedo
"Solo sonrío porque se siente de mala educación no hacerlo si haces contacto visual, tampoco puedo evitarlo.",3,ira
Me siento agotado y deprimido por todo,0,tristeza
Siento que ninguna palabra puede ser tan sucia como la palabra relaciones sexuales cuando se usa incorrectamente.,0,tristeza
Me sentía un poco desanimado porque estaba estancado pero hoy me probé a mí mismo que puedo hacer cosas que no pensé que podría hacer.,0,tristeza
"Me siento ansioso porque no estoy viendo este importante partido, estoy evitando un bar por culpa de un imbécil que me rompió el corazón y me estoy perdiendo la oportunidad de conocer chicos lindos.",4,miedo
No me siento bien así que espero que esta misión vaya rápido,1,alegria
"Tengo control remoto, lo cual creo que es fantástico y de gran valor.",1,alegria
Siempre siento esta tristeza y dolor en mi corazón cuando lo miro.,0,tristeza
"Me siento solo. Me acerco y llamo a mi hermana o a mi mamá, pero ninguna estaba disponible.",0,tristeza
"Me siento abrumado, estresado y presionado por dentro. Algo mágico sucede cuando me quito los zapatos y salgo a caminar al parque o a la playa.",4,miedo
Leí algo que siento que no necesitaba leer y me pone un poco de mal humor.,3,ira
Descubrí que sentirse inútil es una pérdida de tiempo.,0,tristeza
Se lo he dicho a mi mamá y a mis amigos y todos reaccionan como si les dijera que me uniré al circo y eso me hace sentir muy aislado.,0,tristeza
"Siento a la persona que irrumpió y robó mi regalo, lo cual representa un recuerdo muy lindo y lo convirtió en algo no tan lindo.",0,tristeza
No me siento deprimida por falta de marido todo el tiempo.,0,tristeza
"Me siento muy contento por todo el día. Me preocupaba que tal vez debería haber adivinado a Riva, pero pensé que esta era la gran oportunidad de Harvey Weinstein para ganar y él es muy bueno ayudando a la gente a conseguir premios Oscar.",1,alegria
"Creo que así de enfermo estoy. Amo mi año en la escuela, pero todos nos íbamos al mismo tiempo, mientras que se siente muy triste dejar atrás a todos mis amigos de años en el departamento de música, así como al año con el que he trabajado durante años y a mis increíbles alumnos d",0,tristeza
Ya empezaba a sentirme tranquilo otra vez y pensaba que ese trago funcionó.,1,alegria
Me siento tan inseguro,4,miedo
Siempre me siento privilegiado de ver un arrendajo.,1,alegria
Ya me siento juguetón,1,alegria
Me convenzo de escribir. Siento que solo estoy exponiendo lo mal que soy en lo que intento hacer.,0,tristeza
"Me gusta escuchar música de sexo duro, es lo único que me permite sentirme rebelde sin perder el chocolate ni gastar hasta que se acabe.",3,ira
"Tengo algo que decirles chicas, finalmente me siento lo suficientemente valiente para compartir la noticia.",1,alegria
Me despierto y decido que tengo ganas de hacer otra cosa completamente bien y entonces simplemente haré eso.,1,alegria
"Creo que esto es bastante justo, sí, la reina es su monarca, pero están tan alejados geográficamente de ella y de su presencia que aprecio que muchos australianos puedan sentirse más leales a su país y a sus propias comunidades que a la propia reina.",2,amor
Siento que los anteojos falsos me harán parecer mayor y también un poco más autoritario.,0,tristeza
Me siento aliviado cuando no tengo que interpretar a Jeoffrey Pagetitle eyo.,1,alegria
Me reí amargamente otra vez pero no me sentía amargado.,3,ira
me siento caliente irritado y cansado,2,amor
Me perdí aproximadamente un mes combinado de clases y estuve prácticamente postrado en cama durante meses del semestre. Me siento realmente sorprendido de haber podido aprobar.,5,sorpresa
Me siento un poco melancólico ante la idea de guardar mis prendas de verano favoritas en un armario para las temporadas de otoño e invierno.,0,tristeza
"Empiezo a sentirme frenético ¿Dónde están las velas, los fósforos, la única linterna que en realidad es cenizas, luz de insectos, no hay ventiladores en la casa, mueven las camas afuera, los niños en el baño, no toquen las velas, adiós, carne en el refrigerador.",4,miedo
"He luchado por encajar todo el trabajo de este módulo y a veces me he sentido frustrado al sentir que mis blogs estaban apresurados y, aunque he leído blogs de compañeros de estudios muy interesados, siento que no he interactuado tanto como podría haberlo hecho, esta es un área d",3,ira
"Me sorprendió gratamente leer que yo era igualmente susceptible a caer bajo el hechizo romántico de Dessen, pero otras partes de la novela me parecieron oportunidades perdidas.",0,tristeza
Siento que la gente se avergüenza de mí.,0,tristeza
Seguí esperando sentir el agua y cuando lo hice me sorprendió la velocidad que gané.,5,sorpresa
No tengo nada con qué comparar este amor pero estoy seguro de que es un amor verdadero y profundo.,1,alegria
Me siento incómodo con el hecho de que soy tan impotente en este momento.,4,miedo
Siento que hay escasez de personas leales en las que puedas confiar,2,amor
Me siento miserable después de mi ruptura.,0,tristeza
"He estado sin un hogar, sin un lugar donde me sienta realmente bienvenido y seguro.",1,alegria
Siento que me perdí un poco al no leer esta serie en orden,0,tristeza
"Puede que tenga que aprender a decir sus nombres africanos para que, cuando me sienta aburrido y poco interesante, pueda incluirlos en la conversación para impresionar a los demás.",0,tristeza
No me sentí tan intimidado como al comienzo de la clase.,4,miedo
"No he estado midiendo los alimentos, bebiendo casi suficiente agua, haciendo un seguimiento de mi estado físico y, en general, me siento completamente conmocionado y desconcentrado porque no siento que mi base sea estable en este momento.",4,miedo
"Sé que hay momentos en los que realmente nos pueden suceder cosas de pesadilla, pero cuando soñamos, aparecen malas visiones en nuestras mentes y nos hacen sentir terribles.",0,tristeza
Hago algo y me siento completamente estúpido cuando alguien señala la solución tan obvia.,0,tristeza
Siento que he sido goloso esta semana,2,amor
Soy de Cornualles y me siento muy insultado y herido al saber que la gente de mi edad no ve lo que yo veo y no entiende lo importante que es Cornualles en sus vidas.,3,ira
Me siento raro en compañía de aquellos que aprueban y desaprueban los matrimonios punto com.,5,sorpresa
Simplemente siento curiosidad por saber cuál será mi misión.,5,sorpresa
"Quiero ayudar a que cada uno de ellos se sienta especial, dijo.",1,alegria
me siento furioso,3,ira
Todavía no me siento tan caliente dije mientras Aj fruncía el ceño.,2,amor
Me sentí generoso ese sábado por la mañana y les dije que siguieran adelante con su plan de tener el stand y que si ganaban suficiente dinero los llevaría al cine a ver una película.,2,amor
me siento indignado por este tipo de cosas,3,ira
"Me siento apurado, elijo malas comidas y empiezo a volver a caer en malos hábitos.",3,ira
Debo decir que me siento agotado de cualquier inclinación poética.,0,tristeza
"Estoy muy emocionado de finalmente conocer a ese compañero, ese compañero que estará conmigo en todo momento, especialmente cuando me siento solo, muy solo, ese compañero que nunca me decepcionará, ese compañero que me rodeará con sus brazos y me hará sentir amado.",2,amor
"He estado pensando en qué es lo que me motiva, no sólo con la moda, tan pretenciosa como me va a hacer parecer. Estoy estudiando diseño de moda, así que siento que es vital entender lo que estoy tratando de hacer allí, sino también en la vida en general.",1,alegria
"Nunca di el primer paso porque los chicos siempre eran más rápidos, por eso esta situación me hace sentir muy inseguro y esquivamente tímido.",4,miedo
"Siento que las personas que causan dolor van por la vida sin problemas y las personas agobiadas por el dolor, las que son lo suficientemente fuertes para afrontarlo, son las que se deprimen y se cansan.",0,tristeza
"También sé que muchos otros, especialmente los padres, se sienten conmocionados y traicionados por lo que se ha revelado.",5,sorpresa
"No sólo estoy agradecido de que todo parece estar funcionando mientras termino la semana en mi nuevo trabajo, sino que también me siento muy afortunado de tener a las personas que tenemos en nuestras vidas.",1,alegria
me siento feliz,1,alegria
Siento todo intensamente y la angustia emocional y física es una parte diaria de vivir con la discapacidad.,0,tristeza
Siempre tengo miedo de decírselo a la gente porque no quiero que me vean de manera diferente. Mi autoimagen es muy pobre y no quiero transcribirles eso.,4,miedo
Siento que estos lentes se ven tan lindos,1,alegria
Me he sentido genial últimamente porque tengo a mi alrededor a los mejores amigos del mundo que me hacen sentir bien.,1,alegria
siento el frio mas que el,3,ira
en un viaje en barco a dinamarca,1,alegria
Me siento demasiado estresado haciendo la tarea y no tengo ganas de salir.,0,tristeza
Escribí el año pasado cuando me sentía más aburrido e inarticulado de lo normal.,0,tristeza
"No sentí que pudiera afrontar el día, pero me aferré al verso El Señor es misericordioso y compasivo cuando comencé la mañana.",2,amor
Me siento muy emocionado y también estoy ansioso por probar el entrenamiento en intervalos de alta intensidad gracias a mi nueva amiga sarah.,1,alegria
Me sentiría más tranquilo y tranquilo.,1,alegria
A menudo siento que este es un defecto muy desafortunado que poseo.,0,tristeza
"Siento que debido a que las faldas lápiz son tan elegantes, lucen mejor combinadas simplemente con colores mínimos para complementar el elegante diseño estructurado.",1,alegria
